link_id,from_node_id,to_node_id,dir_flag,length,lanes,capacity,free_speed,toll,link_type,allowed_uses,VDF_alpha,VDF_beta,VDF_plf,ref_volume,ref_cost,VDF_fftt,geometry
1439,628,632,1,2.9946,1,5000.0,36.007214428857715,0.0,1.0,,0.15,4.0,1,2669.6930140566183,13.119813223180225,4.99,"LINESTRING (-87.8220287183224 41.85501363963264, -87.81845706842752 41.81090273112418)"
1440,629,83,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,4164.9499999999825,13.119813223180225,0.0,"LINESTRING (-87.87798456667565 41.852312971764775, -87.88989006632528 41.84331074553856)"
1441,629,479,1,2.23796,1,3000.0,63.33849056603774,0.0,1.0,,0.15,4.0,1,3538.009356948336,13.119813223180225,2.12,"LINESTRING (-87.87798456667565 41.852312971764775, -87.91965381544935 41.842410522915934)"
1442,629,484,1,1.52866,1,6000.0,25.128657534246575,0.0,1.0,,0.15,4.0,1,2400.0000000000146,13.119813223180225,3.65,"LINESTRING (-87.87798456667565 41.852312971764775, -87.89227116625521 41.87211786946244)"
1443,629,628,1,2.87283,1,6000.0,36.06062761506276,0.0,1.0,,0.15,4.0,1,3607.9205519301104,13.119813223180225,4.78,"LINESTRING (-87.87798456667565 41.852312971764775, -87.8220287183224 41.85501363963264)"
1444,629,633,1,2.93054,1,6000.0,35.957546012269944,0.0,1.0,,0.15,4.0,1,876.5499999999665,13.119813223180225,4.89,"LINESTRING (-87.87798456667565 41.852312971764775, -87.87560346674573 41.809102285878936)"
1445,630,84,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,5615.880000000019,13.119813223180225,0.0,"LINESTRING (-87.78155001951367 41.89822432551847, -87.7934555191633 41.889222099292255)"
1446,630,489,1,1.72534,1,3500.0,38.62701492537313,0.0,1.0,,0.15,4.0,1,1930.5199999999604,13.119813223180225,2.6800000000000006,"LINESTRING (-87.78155001951367 41.89822432551847, -87.78631221937351 41.87301809208507)"
1447,630,557,1,1.71778,1,8500.0,27.48448,0.0,1.0,,0.15,4.0,1,4328.54430900389,13.119813223180225,3.75,"LINESTRING (-87.78155001951367 41.89822432551847, -87.74940517045968 41.90542610649944)"
1448,630,626,1,2.0749,1,11000.0,28.818055555555553,0.0,1.0,,0.15,4.0,1,5251.11000000003,13.119813223180225,4.32,"LINESTRING (-87.78155001951367 41.89822432551847, -87.8220287183224 41.89732410289585)"
1449,631,85,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,10973.410000000033,13.119813223180225,0.0,"LINESTRING (-87.7613106701093 41.85501363963264, -87.77321616975892 41.84601141340642)"
1450,631,489,1,1.769,1,3500.0,25.09219858156028,0.0,1.0,,0.15,4.0,1,2687.258126211971,13.119813223180225,4.23,"LINESTRING (-87.7613106701093 41.85501363963264, -87.78631221937351 41.87301809208507)"
1451,631,490,1,1.19846,1,5000.0,18.923052631578948,0.0,1.0,,0.15,4.0,1,3864.338517442018,13.119813223180225,3.8000000000000003,"LINESTRING (-87.7613106701093 41.85501363963264, -87.76726341993411 41.87211786946244)"
1452,631,559,1,3.26564,1,5000.0,32.12104918032787,0.0,1.0,,0.15,4.0,1,4475.271482557953,13.119813223180225,6.1,"LINESTRING (-87.7613106701093 41.85501363963264, -87.70773592168598 41.88112009568866)"
1453,631,566,1,2.89027,1,2000.0,23.820906593406594,0.0,1.0,,0.15,4.0,1,1640.868120813473,13.119813223180225,7.28,"LINESTRING (-87.7613106701093 41.85501363963264, -87.70535482175605 41.849612303896905)"
1454,631,571,1,3.84735,1,2000.0,34.3002971768202,0.0,1.0,,0.15,4.0,1,1900.0178307479873,13.119813223180225,6.730000000000001,"LINESTRING (-87.7613106701093 41.85501363963264, -87.75773902021442 41.798299614407476)"
1455,631,628,1,3.111,1,6500.0,28.497709923664125,0.0,1.0,,0.15,4.0,1,1745.8071397935273,13.119813223180225,6.55,"LINESTRING (-87.7613106701093 41.85501363963264, -87.8220287183224 41.85501363963264)"
1456,631,636,1,2.19939,1,6500.0,30.197574370709386,0.0,1.0,,0.15,4.0,1,2548.474711057992,13.119813223180225,4.37,"LINESTRING (-87.7613106701093 41.85501363963264, -87.76369177003923 41.82260562521826)"
1457,632,86,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,5541.660000000018,13.119813223180225,0.0,"LINESTRING (-87.81845706842752 41.81090273112418, -87.83036256807715 41.801900504897965)"
1458,632,502,1,1.64248,1,1500.0,59.01125748502994,0.0,1.0,,0.15,4.0,1,1862.7451468200597,13.119813223180225,1.6700000000000002,"LINESTRING (-87.81845706842752 41.81090273112418, -87.83036256807715 41.78839716555864)"
1459,632,571,1,3.22609,1,2500.0,24.943994845360827,0.0,1.0,,0.15,4.0,1,2134.4636170221274,13.119813223180225,7.76,"LINESTRING (-87.81845706842752 41.81090273112418, -87.75773902021442 41.798299614407476)"
1460,632,628,1,2.9946,1,5000.0,36.007214428857715,0.0,1.0,,0.15,4.0,1,4094.039103238196,13.119813223180225,4.99,"LINESTRING (-87.81845706842752 41.81090273112418, -87.8220287183224 41.85501363963264)"
1461,632,633,1,2.93054,1,8000.0,38.81509933774834,0.0,1.0,,0.15,4.0,1,2973.182861671412,13.119813223180225,4.530000000000001,"LINESTRING (-87.81845706842752 41.81090273112418, -87.87560346674573 41.809102285878936)"
1462,632,636,1,2.9159,1,2500.0,41.95539568345324,0.0,1.0,,0.15,4.0,1,2802.8258440392165,13.119813223180225,4.17,"LINESTRING (-87.81845706842752 41.81090273112418, -87.76369177003923 41.82260562521826)"
1463,633,87,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,5830.6099999999715,13.119813223180225,0.0,"LINESTRING (-87.87560346674573 41.809102285878936, -87.88750896639536 41.80010005965272)"
1464,633,478,1,1.97097,1,5500.0,61.91528795811519,0.0,1.0,,0.15,4.0,1,3285.8428616714227,13.119813223180225,1.91,"LINESTRING (-87.87560346674573 41.809102285878936, -87.91131996569462 41.798299614407476)"
1465,633,503,1,3.05061,1,7000.0,52.29617142857143,0.0,1.0,,0.15,4.0,1,1434.2199999999575,13.119813223180225,3.5,"LINESTRING (-87.87560346674573 41.809102285878936, -87.88750896639536 41.76499137737048)"
1466,633,629,1,2.93054,1,6000.0,35.957546012269944,0.0,1.0,,0.15,4.0,1,4018.0708967618557,13.119813223180225,4.89,"LINESTRING (-87.87560346674573 41.809102285878936, -87.87798456667565 41.852312971764775)"
1467,633,632,1,2.93054,1,8000.0,38.81509933774834,0.0,1.0,,0.15,4.0,1,4165.557651629708,13.119813223180225,4.530000000000001,"LINESTRING (-87.87560346674573 41.809102285878936, -87.81845706842752 41.81090273112418)"
1468,634,88,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,4497.950000000012,13.119813223180225,0.0,"LINESTRING (-87.81845706842752 41.76679182261572, -87.83036256807715 41.75778959638951)"
1469,634,502,1,1.586,1,1500.0,24.33759590792839,0.0,1.0,,0.15,4.0,1,2105.9878490958145,13.119813223180225,3.9099999999999997,"LINESTRING (-87.81845706842752 41.76679182261572, -87.83036256807715 41.78839716555864)"
1470,634,505,1,1.79406,1,6000.0,72.73216216216215,0.0,1.0,,0.15,4.0,1,2392.4800000000323,13.119813223180225,1.4800000000000002,"LINESTRING (-87.81845706842752 41.76679182261572, -87.82917201811219 41.74158558918232)"
1471,634,571,1,3.77313,1,2000.0,35.93457142857143,0.0,1.0,,0.15,4.0,1,2149.462390764442,13.119813223180225,6.3,"LINESTRING (-87.81845706842752 41.76679182261572, -87.75773902021442 41.798299614407476)"
1472,634,635,1,2.93054,1,3500.0,45.55243523316062,0.0,1.0,,0.15,4.0,1,3442.5301374210467,13.119813223180225,3.8600000000000003,"LINESTRING (-87.81845706842752 41.76679182261572, -87.87560346674573 41.76499137737048)"
1473,634,637,1,2.928,1,4500.0,32.413284132841326,0.0,1.0,,0.15,4.0,1,3258.5665433750983,13.119813223180225,5.42,"LINESTRING (-87.81845706842752 41.76679182261572, -87.7613106701093 41.76679182261572)"
1474,635,89,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,2145.6199999999735,13.119813223180225,0.0,"LINESTRING (-87.87560346674573 41.76499137737048, -87.88750896639536 41.75598915114426)"
1475,635,504,1,0.71138,1,7000.0,94.85066666666667,0.0,1.0,,0.15,4.0,1,7653.266526052386,13.119813223180225,0.44999999999999996,"LINESTRING (-87.87560346674573 41.76499137737048, -87.88750896639536 41.75959004163475)"
1476,635,634,1,2.93054,1,3500.0,45.55243523316062,0.0,1.0,,0.15,4.0,1,3059.659999999996,13.119813223180225,3.8600000000000003,"LINESTRING (-87.87560346674573 41.76499137737048, -87.81845706842752 41.76679182261572)"
1477,635,640,1,2.93054,1,1000.0,48.30560439560439,0.0,1.0,,0.15,4.0,1,466.1000000001004,13.119813223180225,3.6400000000000006,"LINESTRING (-87.87560346674573 41.76499137737048, -87.87322236681581 41.721780691484646)"
1478,635,705,1,2.928,1,5500.0,41.531914893617014,0.0,1.0,,0.15,4.0,1,3289.2594433120175,13.119813223180225,4.23,"LINESTRING (-87.87560346674573 41.76499137737048, -87.93274986506394 41.76499137737048)"
1479,636,90,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,2206.7200000000303,13.119813223180225,0.0,"LINESTRING (-87.76369177003923 41.82260562521826, -87.77559726968886 41.81360339899204)"
1480,636,501,1,1.06706,1,5500.0,103.26387096774192,0.0,1.0,,0.15,4.0,1,3438.790555097228,13.119813223180225,0.62,"LINESTRING (-87.76369177003923 41.82260562521826, -87.7744067197239 41.809102285878936)"
1481,636,631,1,2.19939,1,6500.0,30.197574370709386,0.0,1.0,,0.15,4.0,1,5684.820421421711,13.119813223180225,4.37,"LINESTRING (-87.76369177003923 41.82260562521826, -87.7613106701093 41.85501363963264)"
1482,636,632,1,2.9159,1,2500.0,41.95539568345324,0.0,1.0,,0.15,4.0,1,2460.349687344824,13.119813223180225,4.17,"LINESTRING (-87.76369177003923 41.82260562521826, -87.81845706842752 41.81090273112418)"
1483,637,91,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,8261.769999999997,13.119813223180225,0.0,"LINESTRING (-87.7613106701093 41.76679182261572, -87.77321616975892 41.75778959638951)"
1484,637,571,1,2.14283,1,3500.0,28.63469933184855,0.0,1.0,,0.15,4.0,1,4201.79153464605,13.119813223180225,4.49,"LINESTRING (-87.7613106701093 41.76679182261572, -87.75773902021442 41.798299614407476)"
1485,637,572,1,3.62835,1,2500.0,33.75209302325582,0.0,1.0,,0.15,4.0,1,2741.9438518653624,13.119813223180225,6.45,"LINESTRING (-87.7613106701093 41.76679182261572, -87.69821152196627 41.791097833426505)"
1486,637,576,1,3.25537,1,4000.0,33.67624137931035,0.0,1.0,,0.15,4.0,1,1655.7412631836778,13.119813223180225,5.8,"LINESTRING (-87.7613106701093 41.76679182261572, -87.69940207193123 41.75598915114426)"
1487,637,634,1,2.928,1,4500.0,32.413284132841326,0.0,1.0,,0.15,4.0,1,2529.7455089104405,13.119813223180225,5.42,"LINESTRING (-87.7613106701093 41.76679182261572, -87.81845706842752 41.76679182261572)"
1488,637,644,1,2.86959,1,5000.0,38.34641425389755,0.0,1.0,,0.15,4.0,1,2702.5661236863016,13.119813223180225,4.49,"LINESTRING (-87.7613106701093 41.76679182261572, -87.75892957017938 41.72448135935251)"
1489,638,92,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,1230.9200000000274,13.119813223180225,0.0,"LINESTRING (-87.95775141432816 41.67226844724046, -87.96965691397779 41.66326622101425)"
1490,638,640,1,5.47847,1,1500.0,49.57891402714932,0.0,1.0,,0.15,4.0,1,1099.529999999977,13.119813223180225,6.63,"LINESTRING (-87.95775141432816 41.67226844724046, -87.87322236681581 41.721780691484646)"
1491,638,642,1,4.47343,1,3000.0,49.339301470588225,0.0,1.0,,0.15,4.0,1,1017.6800000000148,13.119813223180225,5.44,"LINESTRING (-87.95775141432816 41.67226844724046, -87.87084126688588 41.678570005598814)"
1492,638,707,1,3.24219,1,2500.0,47.21635922330097,0.0,1.0,,0.15,4.0,1,2703.298402750952,13.119813223180225,4.12,"LINESTRING (-87.95775141432816 41.67226844724046, -87.96251361418801 41.7199802462394)"
1493,638,815,1,4.39242,1,2000.0,46.07433566433567,0.0,1.0,,0.15,4.0,1,561.771597249055,13.119813223180225,5.72,"LINESTRING (-87.95775141432816 41.67226844724046, -88.04347101180548 41.67316866986309)"
1494,638,825,1,3.0341,1,1000.0,50.1504132231405,0.0,1.0,,0.15,4.0,1,802.7700000002369,13.119813223180225,3.63,"LINESTRING (-87.95775141432816 41.67226844724046, -87.9279876652041 41.63355887446774)"
1495,638,826,1,3.0008,1,1500.0,37.51,0.0,1.0,,0.15,4.0,1,334.8000000000393,13.119813223180225,4.8,"LINESTRING (-87.95775141432816 41.67226844724046, -87.98394351355735 41.63265865184511)"
1496,639,93,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,4488.75,13.119813223180225,0.0,"LINESTRING (-87.81607596849759 41.72358113672989, -87.82798146814721 41.714578910503676)"
1497,639,505,1,1.39235,1,6000.0,34.52107438016529,0.0,1.0,,0.15,4.0,1,4558.941153989741,13.119813223180225,2.42,"LINESTRING (-87.81607596849759 41.72358113672989, -87.82917201811219 41.74158558918232)"
1498,639,506,1,0.86267,1,5000.0,28.75566666666667,0.0,1.0,,0.15,4.0,1,2092.3203526929065,13.119813223180225,1.7999999999999998,"LINESTRING (-87.81607596849759 41.72358113672989, -87.80417046884796 41.714578910503676)"
1499,639,640,1,2.93054,1,3000.0,50.09470085470086,0.0,1.0,,0.15,4.0,1,624.4192423537243,13.119813223180225,3.51,"LINESTRING (-87.81607596849759 41.72358113672989, -87.87322236681581 41.721780691484646)"
1500,639,641,1,3.05061,1,8500.0,38.53402105263158,0.0,1.0,,0.15,4.0,1,775.8700000000099,13.119813223180225,4.75,"LINESTRING (-87.81607596849759 41.72358113672989, -87.81488541853263 41.678570005598814)"
1501,640,94,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,357.15000000000146,13.119813223180225,0.0,"LINESTRING (-87.87322236681581 41.721780691484646, -87.88512786646544 41.71277846525843)"
1502,640,635,1,2.93054,1,1000.0,48.30560439560439,0.0,1.0,,0.15,4.0,1,1390.4463886313024,13.119813223180225,3.6400000000000006,"LINESTRING (-87.87322236681581 41.721780691484646, -87.87560346674573 41.76499137737048)"
1503,640,638,1,5.47847,1,1500.0,49.57891402714932,0.0,1.0,,0.15,4.0,1,390.46000000002823,13.119813223180225,6.63,"LINESTRING (-87.87322236681581 41.721780691484646, -87.95775141432816 41.67226844724046)"
1504,640,639,1,2.93054,1,3000.0,50.09470085470086,0.0,1.0,,0.15,4.0,1,1688.7499999999563,13.119813223180225,3.51,"LINESTRING (-87.87322236681581 41.721780691484646, -87.81607596849759 41.72358113672989)"
1505,640,642,1,2.93054,1,2000.0,40.052938496583145,0.0,1.0,,0.15,4.0,1,521.1780869120121,13.119813223180225,4.390000000000001,"LINESTRING (-87.87322236681581 41.721780691484646, -87.87084126688588 41.678570005598814)"
1506,641,95,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,2498.6100000000224,13.119813223180225,0.0,"LINESTRING (-87.81488541853263 41.678570005598814, -87.82679091818225 41.6695677793726)"
1507,641,639,1,3.05061,1,8500.0,38.53402105263158,0.0,1.0,,0.15,4.0,1,2559.6126621244475,13.119813223180225,4.75,"LINESTRING (-87.81488541853263 41.678570005598814, -87.81607596849759 41.72358113672989)"
1508,641,642,1,2.867,1,6500.0,48.456338028169014,0.0,1.0,,0.15,4.0,1,1322.1707576462359,13.119813223180225,3.55,"LINESTRING (-87.81488541853263 41.678570005598814, -87.87084126688588 41.678570005598814)"
1509,641,646,1,2.93054,1,7000.0,45.085230769230776,0.0,1.0,,0.15,4.0,1,1719.7921026173208,13.119813223180225,3.8999999999999995,"LINESTRING (-87.81488541853263 41.678570005598814, -87.75773902021442 41.68037045084406)"
1510,641,648,1,2.98962,1,500.0,38.32846153846154,0.0,1.0,,0.15,4.0,1,490.88000000000466,13.119813223180225,4.68,"LINESTRING (-87.81488541853263 41.678570005598814, -87.81369486856767 41.63445909709036)"
1511,642,96,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,468.32999999997264,13.119813223180225,0.0,"LINESTRING (-87.87084126688588 41.678570005598814, -87.8827467665355 41.6695677793726)"
1512,642,638,1,4.47343,1,3000.0,49.339301470588225,0.0,1.0,,0.15,4.0,1,1059.2664183756642,13.119813223180225,5.44,"LINESTRING (-87.87084126688588 41.678570005598814, -87.95775141432816 41.67226844724046)"
1513,642,640,1,2.93054,1,2000.0,40.052938496583145,0.0,1.0,,0.15,4.0,1,1686.9152331895093,13.119813223180225,4.390000000000001,"LINESTRING (-87.87084126688588 41.678570005598814, -87.87322236681581 41.721780691484646)"
1514,642,641,1,2.867,1,6500.0,48.456338028169014,0.0,1.0,,0.15,4.0,1,1416.0600000000268,13.119813223180225,3.55,"LINESTRING (-87.87084126688588 41.678570005598814, -87.81488541853263 41.678570005598814)"
1515,642,649,1,3.05244,1,2000.0,42.69146853146853,0.0,1.0,,0.15,4.0,1,692.9100000000326,13.119813223180225,4.29,"LINESTRING (-87.87084126688588 41.678570005598814, -87.86846016695596 41.63355887446774)"
1516,643,97,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,7196.599999999948,13.119813223180225,0.0,"LINESTRING (-87.70297372182613 41.73168314033349, -87.71487922147575 41.72268091410727)"
1517,643,576,1,1.65714,1,3000.0,28.166685552407934,0.0,1.0,,0.15,4.0,1,3355.1377571351695,13.119813223180225,3.5300000000000002,"LINESTRING (-87.70297372182613 41.73168314033349, -87.69940207193123 41.75598915114426)"
1518,643,578,1,2.3188,1,12000.0,36.709234828496044,0.0,1.0,,0.15,4.0,1,3472.189999999988,13.119813223180225,3.7899999999999996,"LINESTRING (-87.70297372182613 41.73168314033349, -87.66606667291228 41.71187824263581)"
1519,643,644,1,2.90824,1,8000.0,35.39440162271806,0.0,1.0,,0.15,4.0,1,4514.927032928856,13.119813223180225,4.93,"LINESTRING (-87.70297372182613 41.73168314033349, -87.75892957017938 41.72448135935251)"
1520,644,98,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,6973.450000000019,13.119813223180225,0.0,"LINESTRING (-87.75892957017938 41.72448135935251, -87.770835069829 41.715479133126294)"
1521,644,506,1,2.41317,1,5000.0,55.90355212355213,0.0,1.0,,0.15,4.0,1,5118.008086912043,13.119813223180225,2.5899999999999994,"LINESTRING (-87.75892957017938 41.72448135935251, -87.80417046884796 41.714578910503676)"
1522,644,637,1,2.86959,1,5000.0,38.34641425389755,0.0,1.0,,0.15,4.0,1,5069.991022885122,13.119813223180225,4.49,"LINESTRING (-87.75892957017938 41.72448135935251, -87.7613106701093 41.76679182261572)"
1523,644,643,1,2.90824,1,8000.0,35.39440162271806,0.0,1.0,,0.15,4.0,1,3976.9287368162695,13.119813223180225,4.93,"LINESTRING (-87.75892957017938 41.72448135935251, -87.70297372182613 41.73168314033349)"
1524,644,646,1,2.98962,1,5500.0,34.297743785850855,0.0,1.0,,0.15,4.0,1,2647.91929995799,13.119813223180225,5.230000000000001,"LINESTRING (-87.75892957017938 41.72448135935251, -87.75773902021442 41.68037045084406)"
1525,645,99,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,4583.230000000047,13.119813223180225,0.0,"LINESTRING (-87.69821152196627 41.67226844724046, -87.7101170216159 41.66326622101425)"
1526,645,578,1,3.14904,1,6000.0,32.29784615384616,0.0,1.0,,0.15,4.0,1,2787.299999999952,13.119813223180225,5.849999999999999,"LINESTRING (-87.69821152196627 41.67226844724046, -87.66606667291228 41.71187824263581)"
1527,645,646,1,3.09902,1,6000.0,42.06814479638009,0.0,1.0,,0.15,4.0,1,4516.626585969949,13.119813223180225,4.42,"LINESTRING (-87.69821152196627 41.67226844724046, -87.75773902021442 41.68037045084406)"
1528,645,647,1,2.50769,1,10000.0,37.89959697732998,0.0,1.0,,0.15,4.0,1,2695.2900000000154,13.119813223180225,3.9699999999999998,"LINESTRING (-87.69821152196627 41.67226844724046, -87.6493989734028 41.6695677793726)"
1529,645,652,1,2.38213,1,10000.0,37.41565445026178,0.0,1.0,,0.15,4.0,1,1928.520000000026,13.119813223180225,3.82,"LINESTRING (-87.69821152196627 41.67226844724046, -87.69583042203635 41.63715976495822)"
1530,646,100,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,4107.959999999934,13.119813223180225,0.0,"LINESTRING (-87.75773902021442 41.68037045084406, -87.76964451986404 41.671368224617844)"
1531,646,507,1,0.2728,1,1500.0,10.839735099337748,0.0,1.0,,0.15,4.0,1,2264.0000000000655,13.119813223180225,1.51,"LINESTRING (-87.75773902021442 41.68037045084406, -87.75535792028448 41.67676956035357)"
1532,646,641,1,2.93054,1,7000.0,45.085230769230776,0.0,1.0,,0.15,4.0,1,2881.8819130880656,13.119813223180225,3.8999999999999995,"LINESTRING (-87.75773902021442 41.68037045084406, -87.81488541853263 41.678570005598814)"
1533,646,644,1,2.98962,1,5500.0,34.297743785850855,0.0,1.0,,0.15,4.0,1,3999.9036372633345,13.119813223180225,5.230000000000001,"LINESTRING (-87.75773902021442 41.68037045084406, -87.75892957017938 41.72448135935251)"
1534,646,645,1,3.09902,1,6000.0,42.06814479638009,0.0,1.0,,0.15,4.0,1,3425.0500000000466,13.119813223180225,4.42,"LINESTRING (-87.75773902021442 41.68037045084406, -87.69821152196627 41.67226844724046)"
1535,646,653,1,2.93054,1,4500.0,42.47159420289856,0.0,1.0,,0.15,4.0,1,1379.91738686998,13.119813223180225,4.14,"LINESTRING (-87.75773902021442 41.68037045084406, -87.75535792028448 41.63715976495822)"
1536,647,101,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,2787.2100000000137,13.119813223180225,0.0,"LINESTRING (-87.6493989734028 41.6695677793726, -87.66130447305243 41.660565553146384)"
1537,647,524,1,0.80233,1,5500.0,30.46822784810126,0.0,1.0,,0.15,4.0,1,3836.2146127729793,13.119813223180225,1.5800000000000003,"LINESTRING (-87.6493989734028 41.6695677793726, -87.66487612294732 41.671368224617844)"
1538,647,579,1,2.26687,1,5500.0,38.639829545454546,0.0,1.0,,0.15,4.0,1,2657.2200000000303,13.119813223180225,3.52,"LINESTRING (-87.6493989734028 41.6695677793726, -87.60892027459407 41.68307111871192)"
1539,647,645,1,2.50769,1,10000.0,37.89959697732998,0.0,1.0,,0.15,4.0,1,3031.731532577309,13.119813223180225,3.9699999999999998,"LINESTRING (-87.6493989734028 41.6695677793726, -87.69821152196627 41.67226844724046)"
1540,647,657,1,2.17984,1,3500.0,36.03041322314049,0.0,1.0,,0.15,4.0,1,3497.580000000009,13.119813223180225,3.6300000000000003,"LINESTRING (-87.6493989734028 41.6695677793726, -87.63630292378821 41.638960210203464)"
1541,648,102,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,2676.830000000031,13.119813223180225,0.0,"LINESTRING (-87.81369486856767 41.63445909709036, -87.8256003682173 41.62545687086414)"
1542,648,641,1,2.98962,1,500.0,38.32846153846154,0.0,1.0,,0.15,4.0,1,764.4436092999458,13.119813223180225,4.68,"LINESTRING (-87.81369486856767 41.63445909709036, -87.81488541853263 41.678570005598814)"
1543,648,649,1,2.80666,1,3000.0,37.58919642857143,0.0,1.0,,0.15,4.0,1,1116.286388631299,13.119813223180225,4.48,"LINESTRING (-87.81369486856767 41.63445909709036, -87.86846016695596 41.63355887446774)"
1544,648,650,1,2.93371,1,3500.0,44.115939849624056,0.0,1.0,,0.15,4.0,1,959.3800000000047,13.119813223180225,3.99,"LINESTRING (-87.81369486856767 41.63445909709036, -87.81012321867277 41.591248411204525)"
1545,648,653,1,2.9946,1,5000.0,45.48759493670887,0.0,1.0,,0.15,4.0,1,3108.7400020686764,13.119813223180225,3.9499999999999997,"LINESTRING (-87.81369486856767 41.63445909709036, -87.75535792028448 41.63715976495822)"
1546,649,103,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,1692.0199999999604,13.119813223180225,0.0,"LINESTRING (-87.86846016695596 41.63355887446774, -87.88036566660558 41.62455664824152)"
1547,649,642,1,3.05244,1,2000.0,42.69146853146853,0.0,1.0,,0.15,4.0,1,1875.042807006932,13.119813223180225,4.29,"LINESTRING (-87.86846016695596 41.63355887446774, -87.87084126688588 41.678570005598814)"
1548,649,648,1,2.80666,1,3000.0,37.58919642857143,0.0,1.0,,0.15,4.0,1,1037.5299999999334,13.119813223180225,4.48,"LINESTRING (-87.86846016695596 41.63355887446774, -87.81369486856767 41.63445909709036)"
1549,649,651,1,2.92864,1,2000.0,45.056,0.0,1.0,,0.15,4.0,1,677.3000000000611,13.119813223180225,3.9000000000000004,"LINESTRING (-87.86846016695596 41.63355887446774, -87.86965071692092 41.5903481885819)"
1550,649,825,1,3.05,1,1500.0,45.6359102244389,0.0,1.0,,0.15,4.0,1,887.7335816244013,13.119813223180225,4.01,"LINESTRING (-87.86846016695596 41.63355887446774, -87.9279876652041 41.63355887446774)"
1551,650,104,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,2159.5499999999593,13.119813223180225,0.0,"LINESTRING (-87.81012321867277 41.591248411204525, -87.8220287183224 41.58224618497831)"
1552,650,453,1,2.62016,1,500.0,55.74808510638297,0.0,1.0,,0.15,4.0,1,597.6400000000358,13.119813223180225,2.82,"LINESTRING (-87.81012321867277 41.591248411204525, -87.82083816835744 41.55343906105442)"
1553,650,648,1,2.93371,1,3500.0,44.115939849624056,0.0,1.0,,0.15,4.0,1,1474.969999999994,13.119813223180225,3.99,"LINESTRING (-87.81012321867277 41.591248411204525, -87.81369486856767 41.63445909709036)"
1554,650,651,1,3.05061,1,2500.0,42.07737931034483,0.0,1.0,,0.15,4.0,1,1091.2299999999886,13.119813223180225,4.35,"LINESTRING (-87.81012321867277 41.591248411204525, -87.86965071692092 41.5903481885819)"
1555,650,655,1,2.928,1,3000.0,35.56275303643724,0.0,1.0,,0.15,4.0,1,1461.5700000000288,13.119813223180225,4.94,"LINESTRING (-87.81012321867277 41.591248411204525, -87.75297682035456 41.591248411204525)"
1556,651,105,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,868.620000000039,13.119813223180225,0.0,"LINESTRING (-87.86965071692092 41.5903481885819, -87.88155621657054 41.581345962355684)"
1557,651,649,1,2.92864,1,2000.0,45.056,0.0,1.0,,0.15,4.0,1,1403.7299999999886,13.119813223180225,3.9000000000000004,"LINESTRING (-87.86965071692092 41.5903481885819, -87.86846016695596 41.63355887446774)"
1558,651,650,1,3.05061,1,2500.0,42.07737931034483,0.0,1.0,,0.15,4.0,1,1096.0000000000146,13.119813223180225,4.35,"LINESTRING (-87.86965071692092 41.5903481885819, -87.81012321867277 41.591248411204525)"
1559,651,827,1,2.93054,1,1000.0,44.06827067669173,0.0,1.0,,0.15,4.0,1,422.6499999999796,13.119813223180225,3.99,"LINESTRING (-87.86965071692092 41.5903481885819, -87.92679711523913 41.58854774333666)"
1560,651,842,1,2.93371,1,2000.0,39.11613333333334,0.0,1.0,,0.15,4.0,1,441.2600000000821,13.119813223180225,4.5,"LINESTRING (-87.86965071692092 41.5903481885819, -87.86607906702602 41.54713750269607)"
1561,652,106,1,0,1,49500.0,60,0.0,3.0,,0.15,4.0,1,3338.8699999999662,13.119813223180225,0.0,"LINESTRING (-87.69583042203635 41.63715976495822, -87.70773592168598 41.628157538732005)"
1562,652,452,1,2.16185,1,7000.0,59.77465437788018,0.0,1.0,,0.15,4.0,1,2458.3499999999985,13.119813223180225,2.17,"LINESTRING (-87.69583042203635 41.63715976495822, -87.70773592168598 41.60655219578909)"
